text,sentiment,label
Tonight's Final: 4-2!!!!  White Sox win their 60th of the season. Rodon wins his 6th!,Positive,2
There may be nothing more exciting in WWE than the buildup to a Randy Orton RKO,Positive,2
Coffee is pretty much the answer to all questions today. #Friday #tgif,Positive,2
"""Red Sox game tonight, Steelers game tomorrow then Pitt game at Akron Saturday. Safe to say I'm going to be broke but having fun.""",Positive,2
rly want Ice Cube and O'Shea Jackson Jr. to star in a new version of Freaky Friday because also Friday,Neutral,1
Who's in the pit for Eric Church's acoustic show on the Nashville riverfront tomorrow night?? THIS GUY,Positive,2
@user to be fair i do like your current chosen charity as nat will be having our second kid at the womens tuesday,Positive,2
Merkel's Germany could not Crush Europe with Bombs Muslims May be a better consideration David Cameron,Negative,0
Check out these Labor Day Weekend sales going on now through Monday at our Nike Clearance Store: 40% off all...,Positive,2
on thurs im gonna walk out of school and take the train the today show and MEET JUSTIN sorry mom,Positive,2
And NOW we have no power! :( I wonder if CES does since it is only two blocks away? Kiddos may be coming home from school.,Negative,0
"""3rd hat-trick in 4 games for Ronaldo. Outrageous. Madrid imperious again tonight. Bale, James, Benzema, Modric, Kroos, Isco. Class overload.""",Positive,2
@user Let Rousey and Tate fight and have Cyborg on the same card at 135. If Rousey and Cyborg both win then have the fight in April,Neutral,1
"@user On Hell No...great job in Sharknado. See you in Daytona in February your Body Guard from SR Perrott. Have a""""Lite"""" Day Brad.""",Positive,2
Dustin Johnson hasn't made a par in his last 10 holes -- seven bogeys and three birdies stretching back to the 15th in the third round.,Neutral,1
"@user @user For the pun alone! Not sure if it nudges Muppets' Nirvana barbershop quartet out of 1st place, but it's close.""",Neutral,1
@user That's very kind... Thank you &amp; Merry Christmas! May the Light of G-d always shine upon &amp; protect Israel!,Positive,2
Do you live near York? Come stand with Planned Parenthood next Thursday -- details here,Neutral,1
REMINDER!!! Join Prince George's County Council Chairman Mel Franklin on Sunday August 30th from 3pm to 6pm as he...,Neutral,1
In honor of the release of Star Wars: The Force Awakes this Thursday December 17th is Star Wars Day at NWPHS....,Positive,2
A touch of class from the R&amp;A putting Paul Dunne out in the last two ball tomorrow. What a day ahead for him. Everything crossed. #gogetem,Positive,2
Probably gonna bring my laptop to school tomorrow just to watch Harry Potter .. Lol,Neutral,1
"""Liams new tattoo is the number 25, do you know when Zayn left? March 25th so that must mean...  Ziam is real.""",Neutral,1
Napoleon dynamite is on and im not going to school tomorrow. #fantastic,Positive,2
@user Cuba. :) I'll tell you more after I book it tomorrow and before I leave Sunday!,Positive,2
"""only us... milan,italy...feb 14 2017...saving the date.""",Neutral,1
@user that may or may not have gone through my head when I typed it bc Sam smith af,Neutral,1
Cold pizza and Mass Effect 3. I want my leg healed!! Going to look up some voodoo shit. I\u2019ll be walking\u002c jumping and running tomorrow.,Neutral,1
@user Interested? My EXCLUSIVE: TD Bank denies allegation it aided $7-billion Ponzi fraud; 2nd only to Madoff,Negative,0
"""Tomorrow, @user and I will come out of breaks with a mix of Boy George, George Michael, George Harrison, George Jones . . .""",Neutral,1
Bobby Jindal has no chance of winning the nomination.,Neutral,1
@user eh Idk. guys like Rodgers didn't even play til his 3rd or 4th season. sat behind veterans. it's what the bills r doing with,Neutral,1
Was it about Katy Perry? My oldest RTs are all about her.,Neutral,1
"""Looking closely at John Kasich. A moderate who may finally get me to vote the other way. Extremists on either side will not serve us well,""",Neutral,1
"""Bogey, bogey start for Paul Dunne. That 2nd hole could have been much worse though. Dunne is no longer the leading amateur #TheOpen""",Neutral,1
Caitlyn Jenner May Face Manslaughter Chargesk!!! the whole story:,Neutral,1
It\u2019s going down THIS Thursday @ Club Signature 2001 Lumpkin Rd Suite #3DollaThursdays $3 w/ College ID! EVERYONE ELSE $5 18+ w/ ID!!! #ColGA,Neutral,1
Dustin Johnson shoots himself out of lead at British Open: Dustin Johnson felt as though he played well Sunday but while everyone els...,Neutral,1
"""If you're around on Saturday, go see @user and @user at Stubb's Battle of the Bands. Proceeds go to Invisible Children.""",Neutral,1
"""Free showing of the \""""""""Lorax\"""""""" this Friday night after Trunk or Treat at J.P. Riddle Stadium.",Neutral,1
SEO Services Jacksonville Florida @ (904)508-0801 - Do you want to list your website in Google 1st...,Neutral,1
@user Feb ka pla balik girl from SG sana makabalik ako sa Cebu by Feb i miss you na jud..,Neutral,1
"""Scott Walker may be pandering to the party's lunatic fringe, but credit where it's due, he comes off as an actual lunatic.""",Negative,0
Who wants to bet Dustin Johnson is leading going into Saturday then blows it on the back 9 on Saturday?,Neutral,1
"""the announcement tomorrow, the rise of the john cena vids?  its all practically in our faces""",Neutral,1
Getting the most from Google+ for your Business? Join our next Workshop in Derby 10 September,Positive,2
"""Chuck Norris &amp; cloth diapers - a Thursday afternoon can't get better than that! (Oh wait, maybe it could if some...",Positive,2
Did you know that 'Hulk Hogan' was Trending Topic on Friday 24 for 23 hours in Portland? #trndnl,Neutral,1
Have a feeling Shotton will play RB tomorrow\u002c just for the long throw.,Neutral,1
"""Join us at the Eid multicultural festival 11.30 at #Brighton Open Market, London Road tomorrow",Neutral,1
"""Well, I just got tickets to see Paul McCartney October 22nd. Pretty happy about that.""",Positive,2
I'll just stay in &amp; watch Netflix &amp; then just go out tomorrow.,Neutral,1
"""I convert to Islam tonight. May Allah bless all religions, peace be upon all the Prophets... As they have led me this far. Peace be upon you""",Positive,2
"@user Best Thursday Night Football game of the season!  #TNF nah, Colts vs Texans was better. JJ Watt, that is all.""",Positive,2
UPDATE:: Bentley has informed me that my shoes that I cannot find MAY or MAY NOT be in the trash. :-) that is all. carry on.,Neutral,1
"They're making a 5th Jurassic Park. If this continues, eventually we'll all get what we really want. Dinosaurs in space.",Neutral,1
RT @user Crimson Confidential >> QB/RB threat Blake Sims may be just offensive weapon Bama needs,Neutral,1
lil cousin Kendrick funeral is tomorrow it will be hard seein alot of people heartbroken and crying #flyhighkendrick,Negative,0
"@user Star Wars day is May 4 Today is just the release of the new movie, duh. Bad guy is going to be Han and Leia's kid, calling it""",Positive,2
Guy at Dunkin: Don't you have school or something? Me: Yeah but I don't really go to 1st period... Guy: *laughs hysterically*  Me: ....,Neutral,1
"The Michelle Obama Look Book via @user | The 1st Lady. All dressed up , 4ever on the go &amp; on the taxpayer's $$$",Positive,2
@user great read for a rainy Sat am. I always have mixed feelings about In the Upper Room. Ratmansky sounds interesting. Thank you.,Positive,2
@user My Italian trip restored my faith in the love and passion of FB.PL like a library. Next 2 trips sorted next up Milan derby-Jan,Positive,2
Geaux Tigers!!! Come and tailgate with us at our Neighborhood Tailgate Party Saturday and enjoy yourselves to some Bloody Marys and Mimosas.,Positive,2
If anyone wants to hook me up with dunkin on Thursday that would be fantastic- I'll even pay you,Positive,2
Kirko Bangz comes to @user Thursday night!! Get your tix for the show >,Positive,2
"""LATEST: Is Bigger Better? A Look at Samsung's Galaxy Note II: BY Steve Kovach | FROM Business Insider| October 28, 2012| ... If you r...""",Neutral,1
I just have a very strong connections with Paper Towns. Probably my 2nd favorite book of all time.,Positive,2
Bringing the Bentley out tomorrow.,Positive,2
#Forbes CUPERTINO\u002c CA - OCTOBER 04: Apple CEO Tim Cook speaks at the event introducing the new iPhone 4s at the ...,Neutral,1
Doing it big for @user 22nd birthday with @user @user thanhnii #hallowe @ MGM Grand at Foxwoods,Positive,2
The Undertaker showed up on Monday Night RAW with a message for Brock Lesnar.,Neutral,1
"""2 Million ppl tuned in on avg for the @user game Fri, 3.1 million @ the peak, @user don't tell me there's no $ to resign David Price!""",Neutral,1
Arsenal submitted a bid this evening for Scott Dann. Look like the move to LFC I talked about may be about to turn complicated,Neutral,1
@user February?! The fuck. NBX shitting the bed w/ Community\u002c Parks and Recreation\u002c Up All Night and 30 Rock,Negative,0
"""Thursday will mark Tom Brady's 14th consecutive opening day start, the largest active streak in the NFL!",Positive,2
@user Serena can't fool me that 2nd set was a gift to Venus. She didn't want to beat her in 2 easy sets.,Negative,0
Apple has major changes in store for the Apple Watch via @user Waiting on 2nd gen...,Positive,2
"Such a love hate with relationship with Digi. Love the Monday, hate the Tuesday morning",Ambivalent,3
"""RT @user Gaga is now in 4th place for solo artists with the most Top 10s in a row, only behind Janet Jackson, Madonna & Whit ...""",Neutral,1
"""in Europa League he would play Thursday then Sunday, isn't this the same? #Sterling""",Neutral,1
"""No, Ms. Merkel, Central Europe doesn't want Muslims and you're not going to force them onto us. #Germany #Hungary",Negative,0
January trip to Boston to see the Knicks Vs Celtics in the Boston Garden!,Neutral,1
Today is about to become our new favorite holiday. It's official: July 19th is National Ice Cream Day! We found...,Positive,2
@user saw your shout out on Copper River Salmon. You may like our take on it from Seattle w/this recipe,Positive,2
"""\""""""""@StaySchemin_RNS: Who all going to the Berkmar game tomorrow?\"""""""" Meeee""",Neutral,1
"""And thank you for stopping by, Dustin Johnson. Maybe he just doesn't like Monday mornings.""",Neutral,1
"""New African force set to take on Boko Haram soon: Nigerian president: In a related development on Tuesday, the...",Neutral,1
"@user Johnson, I'm meeting you in September at Digi in Houston! Are you as excited to meet me as I am to meet you?",Positive,2
"""Pinoy Big Brother celebrates it's 10th year on air! Happy 10 years, PBB! #PBB10years""",Positive,2
"Djokovic up 6-5 in the 1st set.  Federer leads Djokovic in all-time tiebreaks, 11-10.  #tennis",Neutral,1
Just had the amazing @user pick up her bespoke fascinator for Derby tomorrow\u002c love this time of year #MelbCupCarnival,Positive,2
Todd Hayne intoxicating tale of love against the odds #Carol stars Cate Blanchett &amp; Rooney Mara In cinemas from Fri,Neutral,1
We will be at the MA Rural Water\u2019s Trifecta on Sept 12 demonstrating Utility Cloud and presenting on cloud technologies.  See you there!,Positive,2
"""2 Red Sox vs Blue Jays tickets for tonight's game. $100/each. Seats located behind first base. C'mon, don't be a cheapskate, BUY THEM!""",Neutral,1
@user come tomorrow? or do you have east york?,Neutral,1
"""#ICanHonestlySay #Dexter is such a good show, I may order Showtime just because of it.""",Positive,2
"""For my book worms: Murder in Italy about Amanda Knox and \""""""""In the Middle of the Night\"""""""" about Dr. Petit family in Connecticut are great reads!""",Positive,2
"@user @user looks like we'll be getting an extended look at Gerald Green, Saturday. Running w/ the starters in practice w/ DG out.""",Positive,2
If u have a Real Madrid jersey wear it tomorrow,Neutral,1
"@user @user c'mon guys, break it up.Happy Labour Day xxx""",Positive,2
"""It just wasn't going to be Murray's tournament. A head cold, 2 very tricky 1st and 2nd round opponents and an inspired Anderson performance""",Neutral,1
Digi is tomorrow so I'm gonna try to have my mom take me to Cleveland so I can wait outside the venue bc I don't have tickets :),Neutral,1
THIS JUST IN!  We will be going to Kentucky Aug 25th for a big pool party show! Time to get nekkid!  Woo Hoo!...,Positive,2
